ID,satisfaction_client
Kt5555,60.20670730802733
Tf8981,60.20670730802733
Is7397,60.20670730802733
Ve1377,60.20670730802733
Bi3616,60.20670730802733
Df6361,60.20670730802733
Iq5019,60.20670730802733
Fn5165,60.20670730802733
Yf7557,60.20670730802733
Fh2572,60.20670730802733
Nq4069,60.20670730802733
Ks4603,60.20670730802733
Dp6403,60.20670730802733
Ne9480,60.20670730802733
Nz3195,60.20670730802733
Tx2884,60.20670730802733
Lt3307,60.20670730802733
Ml4181,60.20670730802733
Ae1843,60.20670730802733
Fg3061,60.20670730802733
Vp9562,60.20670730802733
Sv9409,60.20670730802733
Lp2034,60.20670730802733
Xv1199,60.20670730802733
Ea4746,60.20670730802733
Fj2311,60.20670730802733
Hc7496,60.20670730802733
Me4589,60.20670730802733
Xk3102,60.20670730802733
Vl6919,60.20670730802733
Ah2027,60.20670730802733
Pt3069,60.20670730802733
Ka8498,60.20670730802733
Ya9811,60.20670730802733
Ot5474,60.20670730802733
Fl9449,60.20670730802733
Aa7119,60.20670730802733
Ta7135,60.20670730802733
Ms9954,60.20670730802733
Gh2254,60.20670730802733
Dd1096,60.20670730802733
En4163,60.20670730802733
Bv7445,60.20670730802733
Hj4853,60.20670730802733
Tr5741,60.20670730802733
Ii5049,60.20670730802733
Ik8477,60.20670730802733
Ax8543,60.20670730802733
Xj8191,60.20670730802733
Nm3252,60.20670730802733
Rt9580,60.20670730802733
Um6741,60.20670730802733
Fs2133,60.20670730802733
Dr2298,60.20670730802733
Ks9755,60.20670730802733
Yj8068,60.20670730802733
Th4991,60.20670730802733
Lb6202,60.20670730802733
Kj6348,60.20670730802733
Tg3313,60.20670730802733
Zp1777,60.20670730802733
Vo5544,60.20670730802733
Bx5501,60.20670730802733
Qm5630,60.20670730802733
Mi5489,60.20670730802733
Un8864,60.20670730802733
Pr9846,60.20670730802733
Uk9241,60.20670730802733
Py4905,60.20670730802733
Dl8243,60.20670730802733
Ko4413,60.20670730802733
Yd3224,60.20670730802733
Yx7142,60.20670730802733
Fz7038,60.20670730802733
Tu3890,60.20670730802733
Xe4543,60.20670730802733
Zz8342,60.20670730802733
Qh3684,60.20670730802733
Nl4276,60.20670730802733
Ra8575,60.20670730802733
Oc5245,60.20670730802733
Md3602,60.20670730802733
Gg9419,60.20670730802733
Ao4329,60.20670730802733
Hg3190,60.20670730802733
Pc1009,60.20670730802733
Aj8238,60.20670730802733
Oy4201,60.20670730802733
Ek9666,60.20670730802733
Tl7375,60.20670730802733
Hf4195,60.20670730802733
Pm1931,60.20670730802733
Qs8650,60.20670730802733
Cp2894,60.20670730802733
Zz2116,60.20670730802733
Ch5528,60.20670730802733
Ry3971,60.20670730802733
Ju4901,60.20670730802733
Lo6627,60.20670730802733
Hj4223,60.20670730802733
Ie8216,60.20670730802733
Sn5020,60.20670730802733
Ct3572,60.20670730802733
Ei5785,60.20670730802733
Qj3375,60.20670730802733
St6575,60.20670730802733
Xu1646,60.20670730802733
Ov4420,60.20670730802733
Ke3246,60.20670730802733
Kz7185,60.20670730802733
Nm8195,60.20670730802733
Oq9255,60.20670730802733
Gl2329,60.20670730802733
Yz3691,60.20670730802733
Zr2847,60.20670730802733
Eh1940,60.20670730802733
Gi9519,60.20670730802733
Uj3987,60.20670730802733
Go1893,60.20670730802733
Iv2119,60.20670730802733
Vu6666,60.20670730802733
Xj2347,60.20670730802733
Cv3260,60.20670730802733
Mc7853,60.20670730802733
Ta5548,60.20670730802733
Xm5443,60.20670730802733
Zi2712,60.20670730802733
Zv6308,60.20670730802733
Ac3614,60.20670730802733
Yt2510,60.20670730802733
Ei9753,60.20670730802733
Sk3228,60.20670730802733
Hj7102,60.20670730802733
Vq3708,60.20670730802733
Vt6411,60.20670730802733
Gr5961,60.20670730802733
Dg8925,60.20670730802733
Zt2438,60.20670730802733
He4862,60.20670730802733
Zn5343,60.20670730802733
Hq6763,60.20670730802733
Gb9689,60.20670730802733
Bq1288,60.20670730802733
Qh3129,60.20670730802733
Ej3413,60.20670730802733
Mi8531,60.20670730802733
Al4026,60.20670730802733
Bw4594,60.20670730802733
Vx3838,60.20670730802733
Hg4698,60.20670730802733
Ui2955,60.20670730802733
Vm8365,60.20670730802733
Ae3118,60.20670730802733
Se8374,60.20670730802733
Rx3518,60.20670730802733
Ru8842,60.20670730802733
Uf9562,60.20670730802733
Az5537,60.20670730802733
Wj4241,60.20670730802733
Qp3509,60.20670730802733
Or5900,60.20670730802733
Ad8502,60.20670730802733
Hm1114,60.20670730802733
Tb1250,60.20670730802733
Mg8288,60.20670730802733
Qy1800,60.20670730802733
Nm9114,60.20670730802733
Bf2307,60.20670730802733
Qo2941,60.20670730802733
Zw2183,60.20670730802733
Lo5459,60.20670730802733
Mc5498,60.20670730802733
Dt2834,60.20670730802733
Hf6916,60.20670730802733
Fd1217,60.20670730802733
Tu2708,60.20670730802733
Ex7452,60.20670730802733
Iz9728,60.20670730802733
Rq5770,60.20670730802733
Hr1798,60.20670730802733
Hj5615,60.20670730802733
Zw4563,60.20670730802733
Nk9806,60.20670730802733
Jv9285,60.20670730802733
Qf3247,60.20670730802733
Uc4522,60.20670730802733
Ab8923,60.20670730802733
Wu1691,60.20670730802733
Ng3188,60.20670730802733
Hs9377,60.20670730802733
Nh8315,60.20670730802733
Sr2615,60.20670730802733
Hx6852,60.20670730802733
Tt6270,60.20670730802733
Ml3221,60.20670730802733
Br7250,60.20670730802733
Jp1920,60.20670730802733
Nl5354,60.20670730802733
Ca6865,60.20670730802733
Vg5222,60.20670730802733
Ur9231,60.20670730802733
Nf6915,60.20670730802733
Yp4754,60.20670730802733
Ln4882,60.20670730802733
Zd2358,60.20670730802733
Qv3866,60.20670730802733
Zw9376,60.20670730802733
Kj9128,60.20670730802733
Td5666,60.20670730802733
Zu2260,60.20670730802733
Rx5768,60.20670730802733
Cp1895,60.20670730802733
Lp5918,60.20670730802733
Un6802,60.20670730802733
En3821,60.20670730802733
At2278,60.20670730802733
Rj8478,60.20670730802733
Ki4698,60.20670730802733
Ec4427,60.20670730802733
Po6235,60.20670730802733
Pk7893,60.20670730802733
Lu3798,60.20670730802733
Cj3902,60.20670730802733
Cu3569,60.20670730802733
Bm7074,60.20670730802733
Gz8809,60.20670730802733
Cj8096,60.20670730802733
Qv8860,60.20670730802733
Ya8399,60.20670730802733
Nl5373,60.20670730802733
Tj7964,60.20670730802733
Xy5953,60.20670730802733
Ek1990,60.20670730802733
Rr1932,60.20670730802733
Rd3672,60.20670730802733
Nn7144,60.20670730802733
Rn9418,60.20670730802733
Hg7419,60.20670730802733
Wi5258,60.20670730802733
Kv2342,60.20670730802733
Ka8477,60.20670730802733
Fa2731,60.20670730802733
Vs6673,60.20670730802733
Za5418,60.20670730802733
Yd8143,60.20670730802733
Ak2510,60.20670730802733
Hp5661,60.20670730802733
Zk6985,60.20670730802733
Vy7728,60.20670730802733
Mf9076,60.20670730802733
Wz3227,60.20670730802733
Io1079,60.20670730802733
Rf2758,60.20670730802733
Yo7212,60.20670730802733
Jx2275,60.20670730802733
Cp7419,60.20670730802733
Mz4019,60.20670730802733
Mb7738,60.20670730802733
Ng2128,60.20670730802733
Ha4228,60.20670730802733
Av1552,60.20670730802733
Mv1557,60.20670730802733
Qj9085,60.20670730802733
Ek7740,60.20670730802733
Hk1067,60.20670730802733
Dj3892,60.20670730802733
Ri5322,60.20670730802733
Cv9700,60.20670730802733
In7489,60.20670730802733
Ys7119,60.20670730802733
Ez4770,60.20670730802733
Lr9300,60.20670730802733
Xw4960,60.20670730802733
Mr5677,60.20670730802733
Ns5099,60.20670730802733
Io3527,60.20670730802733
Xe2207,60.20670730802733
Ut5553,60.20670730802733
Ja2072,60.20670730802733
Ey9595,60.20670730802733
Vi2838,60.20670730802733
Xl6650,60.20670730802733
Qk9212,60.20670730802733
Ao2186,60.20670730802733
Gq5501,60.20670730802733
Ag9756,60.20670730802733
Qu6344,60.20670730802733
Lu2573,60.20670730802733
Sp7855,60.20670730802733
Ho8610,60.20670730802733
Ai3189,60.20670730802733
Mv5990,60.20670730802733
Ri4189,60.20670730802733
Ap5924,60.20670730802733
Ya3433,60.20670730802733
Pb9819,60.20670730802733
An1462,60.20670730802733
Za3812,60.20670730802733
Fc7060,60.20670730802733
Ai4808,60.20670730802733
Fd7230,60.20670730802733
Fk8628,60.20670730802733
Ym9674,60.20670730802733
Ju9869,60.20670730802733
Mp3770,60.20670730802733
Qs9338,60.20670730802733
Pr2208,60.20670730802733
Sx3032,60.20670730802733
Nb6168,60.20670730802733
Eg4432,60.20670730802733
Jj1619,60.20670730802733
Wl5501,60.20670730802733
Nn7179,60.20670730802733
Og4403,60.20670730802733
Wg9719,60.20670730802733
Ux2192,60.20670730802733
Ml4681,60.20670730802733
Vq4459,60.20670730802733
Mn3740,60.20670730802733
Jy9843,60.20670730802733
Qt6243,60.20670730802733
Rq3842,60.20670730802733
Pe3146,60.20670730802733
Sh4204,60.20670730802733
Ju6043,60.20670730802733
Bf9407,60.20670730802733
Nz1390,60.20670730802733
Ss8133,60.20670730802733
Ug9956,60.20670730802733
Eb7831,60.20670730802733
Df2150,60.20670730802733
Tx9807,60.20670730802733
Fr9953,60.20670730802733
Qx2059,60.20670730802733
At5935,60.20670730802733
Mc9313,60.20670730802733
Hb7582,60.20670730802733
Yu5147,60.20670730802733
Ah6012,60.20670730802733
Gr2392,60.20670730802733
Pu4262,60.20670730802733
Cc4519,60.20670730802733
Kp9477,60.20670730802733
Hz6249,60.20670730802733
Cj6159,60.20670730802733
Xn6743,60.20670730802733
Ya9618,60.20670730802733
If3650,60.20670730802733
Bk6098,60.20670730802733
Nc3945,60.20670730802733
Op8945,60.20670730802733
Jm6974,60.20670730802733
Ot4627,60.20670730802733
Al3128,60.20670730802733
Ol5462,60.20670730802733
Yi3063,60.20670730802733
Eh7578,60.20670730802733
Qi3012,60.20670730802733
Bs6295,60.20670730802733
Qq2896,60.20670730802733
Mt2997,60.20670730802733
Vj5321,60.20670730802733
Wv8139,60.20670730802733
Vv4507,60.20670730802733
Uh5993,60.20670730802733
Mm8646,60.20670730802733
Fz5886,60.20670730802733
Qc2013,60.20670730802733
Yt7758,60.20670730802733
Wj9833,60.20670730802733
Wm6336,60.20670730802733
Dl5786,60.20670730802733
Dz3389,60.20670730802733
Br2303,60.20670730802733
Gq4854,60.20670730802733
Da5458,60.20670730802733
Ud4341,60.20670730802733
Hj3586,60.20670730802733
Av1380,60.20670730802733
Cv1120,60.20670730802733
Wu8924,60.20670730802733
Bp2913,60.20670730802733
Xh6602,60.20670730802733
Bw4572,60.20670730802733
Zo3497,60.20670730802733
Zq9143,60.20670730802733
Zt6433,60.20670730802733
Lt6774,60.20670730802733
Xe8093,60.20670730802733
Fl8413,60.20670730802733
Cx8980,60.20670730802733
Bq3856,60.20670730802733
Hy5282,60.20670730802733
Ae2110,60.20670730802733
Cg9735,60.20670730802733
Gz2973,60.20670730802733
Uq2759,60.20670730802733
Jv6947,60.20670730802733
Xy6349,60.20670730802733
Jw5074,60.20670730802733
Mz6802,60.20670730802733
Jd3470,60.20670730802733
Sv4934,60.20670730802733
Zg4755,60.20670730802733
Iv9812,60.20670730802733
Lm6569,60.20670730802733
Wt1992,60.20670730802733
Wq6342,60.20670730802733
Pg2336,60.20670730802733
Dk4094,60.20670730802733
Gm1631,60.20670730802733
Fv3147,60.20670730802733
Tz2114,60.20670730802733
Hh6944,60.20670730802733
Ap7474,60.20670730802733
Os7888,60.20670730802733
Fe7744,60.20670730802733
Qd6122,60.20670730802733
Nv8409,60.20670730802733
Lt9473,60.20670730802733
Ae8186,60.20670730802733
Ay3101,60.20670730802733
Kd2888,60.20670730802733
In2203,60.20670730802733
Ke2391,60.20670730802733
Al5278,60.20670730802733
An8182,60.20670730802733
Xx6139,60.20670730802733
Bv3736,60.20670730802733
No1302,60.20670730802733
Vj5400,60.20670730802733
Ad6904,60.20670730802733
Qo4949,60.20670730802733
Rx7485,60.20670730802733
Gl9817,60.20670730802733
Hy8285,60.20670730802733
Dw7345,60.20670730802733
In7896,60.20670730802733
Mq5168,60.20670730802733
Rx7436,60.20670730802733
Al3027,60.20670730802733
Yp9991,60.20670730802733
Yi5270,60.20670730802733
No1022,60.20670730802733
Bq6053,60.20670730802733
Tb2363,60.20670730802733
Ta9192,60.20670730802733
Kx3345,60.20670730802733
Ry8537,60.20670730802733
Sa1869,60.20670730802733
Sd8595,60.20670730802733
Sv7945,60.20670730802733
Tc4188,60.20670730802733
Cg1679,60.20670730802733
Fx2831,60.20670730802733
Uc9663,60.20670730802733
Hl6529,60.20670730802733
En1401,60.20670730802733
Yy7152,60.20670730802733
Pl6554,60.20670730802733
Uc4659,60.20670730802733
Gk4611,60.20670730802733
Jm2885,60.20670730802733
Tg9733,60.20670730802733
Le2052,60.20670730802733
Ao2339,60.20670730802733
Ov8520,60.20670730802733
Li6932,60.20670730802733
Kb7217,60.20670730802733
Qn2869,60.20670730802733
Wn4840,60.20670730802733
Gi2994,60.20670730802733
Ce6793,60.20670730802733
Av1856,60.20670730802733
Wc1150,60.20670730802733
Ut8018,60.20670730802733
Ez9130,60.20670730802733
Lv2841,60.20670730802733
St3844,60.20670730802733
Oi2660,60.20670730802733
Ky3902,60.20670730802733
Ms1481,60.20670730802733
Bm2887,60.20670730802733
Qj5691,60.20670730802733
Ho4646,60.20670730802733
Fq7316,60.20670730802733
Bu5134,60.20670730802733
Hn6633,60.20670730802733
Pa3988,60.20670730802733
De5726,60.20670730802733
Gs7852,60.20670730802733
Ml1088,60.20670730802733
Ov7921,60.20670730802733
Vf8366,60.20670730802733
Lv3288,60.20670730802733
Qi5327,60.20670730802733
Wc9544,60.20670730802733
Xr1931,60.20670730802733
Bm6127,60.20670730802733
Rd5832,60.20670730802733
Uq4443,60.20670730802733
At4394,60.20670730802733
Fi2208,60.20670730802733
Hl4938,60.20670730802733
Ab6365,60.20670730802733
Ll8926,60.20670730802733
Ih6300,60.20670730802733
Si1025,60.20670730802733
Gh9496,60.20670730802733
Or7922,60.20670730802733
Gq7377,60.20670730802733
Bv3211,60.20670730802733
Kw1293,60.20670730802733
Ct9916,60.20670730802733
Nt3823,60.20670730802733
Ud1900,60.20670730802733
Qk2120,60.20670730802733
Ri2463,60.20670730802733
Yq5629,60.20670730802733
Cx3161,60.20670730802733
Do9861,60.20670730802733
Md6682,60.20670730802733
Ci5250,60.20670730802733
Us2980,60.20670730802733
Sj4725,60.20670730802733
Qe9853,60.20670730802733
Pk1180,60.20670730802733
Uh4027,60.20670730802733
Cu8787,60.20670730802733
Se3461,60.20670730802733
Ru6928,60.20670730802733
Hl1464,60.20670730802733
Xt1873,60.20670730802733
Ux4517,60.20670730802733
Hu4727,60.20670730802733
Ci6917,60.20670730802733
Qm3966,60.20670730802733
Xq2782,60.20670730802733
Ng4147,60.20670730802733
Jf5971,60.20670730802733
Gk3041,60.20670730802733
Hc3770,60.20670730802733
Qa6879,60.20670730802733
Ck9383,60.20670730802733
Cu4218,60.20670730802733
Wn6297,60.20670730802733
Sw3972,60.20670730802733
Cw3697,60.20670730802733
Jm9304,60.20670730802733
Lu9743,60.20670730802733
Us7519,60.20670730802733
Av5671,60.20670730802733
Eh8231,60.20670730802733
Ub5073,60.20670730802733
Wz6789,60.20670730802733
Lt4962,60.20670730802733
Ca1405,60.20670730802733
Vo2535,60.20670730802733
Oy7918,60.20670730802733
Ki3843,60.20670730802733
Fl6319,60.20670730802733
Oy5077,60.20670730802733
Tq7093,60.20670730802733
Ju4330,60.20670730802733
Ff9751,60.20670730802733
Xe7638,60.20670730802733
Ju5523,60.20670730802733
Iu1050,60.20670730802733
Ah9824,60.20670730802733
Gc6387,60.20670730802733
Oe5502,60.20670730802733
Xg3829,60.20670730802733
Ju4791,60.20670730802733
Uf9702,60.20670730802733
Ew4861,60.20670730802733
Eh4018,60.20670730802733
Ao3103,60.20670730802733
Nl9331,60.20670730802733
Ry4333,60.20670730802733
Ab3166,60.20670730802733
Kk5031,60.20670730802733
Xt4153,60.20670730802733
Rx8720,60.20670730802733
Wz5874,60.20670730802733
Gi3964,60.20670730802733
Tc4561,60.20670730802733
Ku7192,60.20670730802733
Fw8503,60.20670730802733
Cu2264,60.20670730802733
Ca7387,60.20670730802733
Rj4395,60.20670730802733
Bq7015,60.20670730802733
Il1476,60.20670730802733
Xz4545,60.20670730802733
Jp2707,60.20670730802733
Bo5195,60.20670730802733
Dq4570,60.20670730802733
Ml9467,60.20670730802733
Hy1754,60.20670730802733
Vl3571,60.20670730802733
Iy8440,60.20670730802733
Ae2750,60.20670730802733
Fm5647,60.20670730802733
Rk5381,60.20670730802733
Qd3921,60.20670730802733
Ja8088,60.20670730802733
Gn3373,60.20670730802733
Kc8103,60.20670730802733
Qk7937,60.20670730802733
Ab3821,60.20670730802733
Zz4127,60.20670730802733
Fv3062,60.20670730802733
Bs1922,60.20670730802733
Gt7208,60.20670730802733
Ua1465,60.20670730802733
Zz5746,60.20670730802733
Rg2963,60.20670730802733
Jn7019,60.20670730802733
Ng2292,60.20670730802733
Wi9115,60.20670730802733
At2708,60.20670730802733
Te8379,60.20670730802733
Ku2927,60.20670730802733
Bw1116,60.20670730802733
Wg5504,60.20670730802733
Ho2733,60.20670730802733
Vc3660,60.20670730802733
Yj8826,60.20670730802733
Jp1900,60.20670730802733
Cv4439,60.20670730802733
Tq3593,60.20670730802733
Ge1474,60.20670730802733
Fg3893,60.20670730802733
Iy4919,60.20670730802733
Jv6781,60.20670730802733
So2711,60.20670730802733
Sj7500,60.20670730802733
Em7214,60.20670730802733
Qs4834,60.20670730802733
Fa3424,60.20670730802733
Oa2711,60.20670730802733
Rz8492,60.20670730802733
Xm2147,60.20670730802733
Pk2980,60.20670730802733
Hi8902,60.20670730802733
Iz7117,60.20670730802733
Bw5832,60.20670730802733
Tq7831,60.20670730802733
Op6029,60.20670730802733
Ya2522,60.20670730802733
Ws2351,60.20670730802733
Ct6019,60.20670730802733
Jt2864,60.20670730802733
Nb6960,60.20670730802733
Eq7340,60.20670730802733
Rl7629,60.20670730802733
Oi3529,60.20670730802733
Kp4884,60.20670730802733
Ex6708,60.20670730802733
Up7075,60.20670730802733
Vs1631,60.20670730802733
Oz8428,60.20670730802733
Ot7532,60.20670730802733
Gn2909,60.20670730802733
Bf7271,60.20670730802733
Bx1627,60.20670730802733
Wo9682,60.20670730802733
Xr5054,60.20670730802733
Ll9906,60.20670730802733
Yc4796,60.20670730802733
Cz6898,60.20670730802733
Tp4444,60.20670730802733
Zt5603,60.20670730802733
Ck5485,60.20670730802733
Gi5698,60.20670730802733
Nw8709,60.20670730802733
Nj3177,60.20670730802733
Iv9061,60.20670730802733
